Date,AAPL,ABT,ACN,ADBE,AMAT,AMD,AMGN ,AMZN ,ASML ,AVGO ,AXP ,AZN ,BA ,BABA ,BAC ,BHP ,BKNG ,BMY ,BP ,CAT ,CMCSA ,COP ,COST ,CRM ,CSCO ,CVX ,DE ,DHR ,DIS ,ELV ,EQNR ,GE ,GOOG ,GOOGL ,HD ,HDB ,HON ,HSBC ,IBM ,INTC ,INTU ,JNJ ,JPM ,KO ,LIN ,LLY ,LMT ,LOW ,MA ,MCD ,META ,MRK ,MS ,MSFT ,MUFG ,NEE ,NFLX ,NKE ,NVDA ,NVO ,NVS ,ORCL ,PBR ,PEP ,PFE ,PM ,QCOM ,RTX ,RY ,SAP ,SBUX ,SHEL ,SNY ,SONY ,T ,TD ,TJX ,TM ,TMO ,TMUS ,TSLA ,TSM ,TTE ,TXN ,UL ,UNH ,UNP ,UPS ,V ,VZ ,WFC ,WMT ,XOM ,ABEV,ADM,ADSK,AEG,AEP,AFL,AIG,ALC,ALL,APH,APO,AVTR,AZO,BBVA,BCE,BIDU,BIIB,BKR,BN,BNS,CAG,CARR,CCI,CCL,CE,CEG,CNC,COF,COR,CPRT,CRBG,CRH,CRWD,CTVA,CVE,D,DD,DELL,DHI,DLR,DOW,DT,EA,ECL,EL,ENPH,ENTG,ESS,ET,EW,EXC,F,FCX,FTNT,FWON,GIS,GM,GWW,HAL,HES,HLN,HLT,HSY,IBKR,IDXX,ING,IQV,JCI,JD,KDP,KHC,KKR,KMB,KMI,KVUE,LHX,LI,LII,LULU,LVS,LW,MCHP,MET,MFG,MMM,MPLX,MRVL,MSCI,MSI,NGG,NIO,NSC,NU,NUE,NXPI,O,ODFL,ON,OVV,PAYX,PCAR,PCG,PH,PLTR,PNC,PSA,PSX,ROST,RSG,SGEN,SHG,SNA,SNOW,SPG,SRE,STM,STZ,SU,SYY,TAK,TDG,TEAM,TEL,TER,TFC,TRP,TRV,TT,TTD,USB,VLO,VRSK,VRT,WCN,WELL,WMB,WSO,XEL,YUM,AA,AEL,ALKS,AVT,BRZE,COLB,CPG,FIVN,GBDC,GME,HOMB,INTA,IPGP,KFY,LITE,PAGS,POR,QDEL,R,RNG,SITC,SKT,SPT,SXT,THG,TMHC,VMI,VVV,YY,ARCB,AUB,GDRX,GLPG,INDB,MGPI,MOD,RNW,TR,Maturity
1/1/2000,9.34,-0.2,,0.47,0.5,-0.01,0.34,0.52,0.52,,0.19,-0.14,0.05,,-0.11,0.99,,-0.04,0.2,-0.01,0.62,0.08,0.07,,0.3,0.01,0.16,-0.16,-0.03,,,0.03,,,0.16,,0.07,,0.02,0.08,0.41,0.03,0.02,-0.12,0.21,-0.06,-0.18,0.11,,,,-0.05,0.22,0.17,,-0.96,,0.35,,-0.56,-0.21,0.94,,-0.09,-0.15,,3.81,0.09,-0.23,0.06,-0.42,,,0.23,-0.15,0.96,-1.03,0.17,-0.04,,,0.44,0.43,0.21,-0.38,0.12,-0.09,,,0.07,-0.03,0.17,0.06,4.07,-0.34,-0.14,-0.11,-0.25,0.02,0.34,,-0.15,2.77,,,-0.03,-0.36,1.95,,0.49,0.05,,,-0.34,,0.12,-0.02,,,,0.04,-0.4,24.34,,0.24,,,,-0.17,,,-0.65,,,,0.14,0.03,0.08,,,0.09,,,-0.19,-0.09,1.07,,,-0.19,,0.03,0.14,0.08,,,-0.2,,-0.51,-0.05,,-0.01,,,,,0.07,,,,,,,,,0.82,,,0.16,,,,0.08,,,-0.24,,0.29,,-0.99,-0.91,,,0.04,0.24,-0.24,0.21,,-0.07,-0.26,,-0.57,-0.2,,,-0.15,,-0.42,-0.91,0.73,-0.42,1.39,0.34,,,,,0.19,-0.29,-0.9,-0.02,,,-0.34,-0.21,,,-0.44,-0.86,-0.05,-0.31,-0.38,-0.37,,,0.17,-0.02,,-0.38,,,,,,,,,,,,1.8,-0.06,,-0.54,0.14,,-0.34,-0.02,,0.07,,,0.63,-0.38,,,-0.51,-1,-0.21,,-0.07,1_year
1/1/2001,-4.89,0.2,,0.14,-0.1,-0.01,0.01,-1.44,-0.08,,-0.01,0.34,0.1,,-0.05,-0.18,-0.01,0.06,-0.15,,-0.18,0.21,-0.05,,-0.06,-0.03,0.05,0.36,-0.01,,,,,,-0.1,,-0.04,0.01,-0.04,-0.08,-0.1,0.04,-0.05,0.02,-0.08,0.09,0.17,-0.21,,-0.12,,0.13,0.02,-0.19,,2.02,,0.19,0.62,2.67,0.16,,,0.21,0.26,,-0.07,0.08,0.93,-0.07,1.53,,,-0.03,-0.04,0.17,0.99,-0.07,0.36,,,-0.14,0.04,-0.01,0.14,0.96,0.23,-0.11,,-0.15,0.38,-0.08,0.06,23.58,0.3,-0.15,-0.09,0.36,0.49,0.51,,0.27,0.35,,,-0.02,0.05,0.53,,0.1,0.39,,0.64,0.18,,-0.06,-0.13,,,,0.06,1.34,-0.35,,-0.27,,,,0.8,,,1.01,,,,-0.01,0.08,-0.11,,,0.34,,,0.88,-0.1,-0.75,,,0.34,,-0.07,-0.05,0.16,,,0.27,,0.39,0.2,,0.15,,,,,0.03,,,,,-0.12,,,,-0.28,,,0.1,,,,-0.04,,,-0.21,,-0.42,,1.27,-1.61,,,0.29,0.44,,-0.08,,0.21,0.1,,-0.28,0.15,,,0.04,,0.18,0.74,-0.04,0.2,0.67,0.38,,,,,-0.04,0.35,0.92,0.22,,,0.24,1.89,,,1.94,0.11,0.19,-0.03,0.6,-0.24,,,0.03,-0.11,,0.22,,,,,,,,-0.09,,,,-0.25,-0.32,,0.14,1.62,,0.11,0.07,,0.11,,,0.22,-0.57,,,,0.32,-0.08,,0.12,1_year
1/1/2002,3.49,0.08,,-0.1,0.01,0.02,-0.03,-0.84,-0.05,,-0.12,-0.1,-0.07,,0.3,-0.5,0.06,-0.11,,0.09,-0.14,0.06,0.02,,-0.14,0.06,-0.05,-0.13,-0.09,,,-0.01,,,0.02,,-0.07,-0.09,0.06,0.01,0.02,0.05,-0.07,-0.19,0.19,-0.04,0.12,0.74,,-0.13,,-0.12,-0.06,0.16,,-0.58,,,2.98,0.83,-0.15,-0.14,-0.13,-0.01,-0.09,,-0.08,-0.08,-0.07,-0.01,-0.35,,,-0.03,-0.17,-0.22,1.5,-0.05,-0.03,,,-0.01,-0.06,-0.07,-0.07,0.08,0.25,-0.05,,-0.03,-0.25,0.03,-0.07,-4.43,-0.07,0.25,-0.21,-0.02,-0.3,0.04,,-0.09,0.52,,,0.19,-0.37,-0.28,,0.01,-0.06,,0.35,-0.1,,-0.19,-0.03,,,,-0.03,0.15,3.64,,-0.06,,,,-0.07,,,0.35,,,,0.13,-0.07,-0.19,,0.21,-0.03,,2.28,-0.28,-0.2,0.72,,,0.22,,0.08,-0.32,-0.08,,,0.04,,0.36,-0.2,,0.01,,,,,-0.07,,,,,0.22,,,,0.67,-0.06,,-0.01,,0.23,,-0.02,,,0.3,,0.38,,0.86,1.77,-0.21,,-0.09,1.01,-0.03,0.02,,-0.06,0.36,,2.48,0.21,,,0.14,,0.46,0.14,-0.07,0.54,0.88,-0.1,,,,,-0.02,-0.03,0.33,-0.05,,,-0.09,0.02,,,-0.14,1.11,-0.15,0.32,-0.01,0.84,,,-0.02,0.05,,-0.35,,,,,,,,-0.15,,,,0.37,0.3,,0.57,0.01,,-0.07,-0.06,,-0.14,,,0.24,0.76,,,0.7,0.5,0.1,,-0.05,1_year
1/1/2003,-6.75,-0.19,-0.12,-0.06,-0.12,-0.12,-0.04,2.32,-0.12,,,-0.24,-0.03,,0.09,0.08,-0.07,-0.24,-0.09,-0.05,-0.42,-0.24,-0.15,,-0.1,-0.18,0.04,0.08,-0.08,0.12,0.67,-0.02,,,-0.14,-0.41,-0.09,-0.02,-0.07,-0.16,0.04,-0.04,-0.1,-0.07,0.03,-0.06,0.09,-0.1,,-0.19,,-0.01,-0.06,-0.14,-0.24,0.44,,-0.35,-0.92,-2.32,0.01,-0.1,-0.97,-0.07,-0.2,,-0.12,-0.01,0.21,-0.08,0.12,,,-0.01,-0.36,-0.21,-0.1,0.01,-0.08,,,-0.31,0.03,-0.13,0.26,0.11,0.11,0.08,,-0.14,0.1,-0.06,-0.09,-3.79,-0.2,-0.18,-0.32,-0.19,0.3,-0.08,,0.06,-0.66,,,,-0.44,-0.29,,-0.08,-0.08,,0.19,0.14,,-0.24,-0.04,,,1.35,-0.06,-0.13,-2.61,,-0.29,,,,-0.06,,,-0.12,,,,-0.04,0.24,-0.13,,-0.04,0.05,,-0.46,0.14,-0.25,0.18,,,-0.14,,0.03,0.28,-0.06,,,,,0.17,-0.18,,-0.24,,,,,-0.1,,,,,0.27,,,,-0.06,-0.12,,0.02,,-0.27,,-0.07,,,0.08,,-0.27,,0.67,3.12,-0.22,,-0.08,0.1,-0.11,,,-0.08,,,0.66,0.06,-0.33,,-0.09,,0.17,-0.01,-0.13,0.08,-0.11,0.11,,,,,-0.09,0.05,0.36,-0.08,,,0.04,-0.06,,,0.65,0.22,-0.47,0.16,-0.38,0.04,,,-0.16,-0.17,,-0.05,,,,,,,,-0.13,,,,-0.34,0.02,,0.15,2.34,,0.09,-0.13,,0.23,,,-0.04,0.69,,,0.05,-0.42,-0.09,,-0.08,1_year
1/1/2004,4.23,0.12,0.2,0.17,0.25,0.36,0.06,5.12,0.36,,0.15,0.34,0.08,,0.11,0.94,0.12,0.14,0.17,0.35,0.47,0.34,0.11,,0.43,0.19,0.27,0.3,0.22,0.06,0.62,0.02,,,0.13,4.4,0.2,0.24,0.04,0.32,0.06,-0.02,0.24,0.16,0.18,0.03,-0.05,0.27,,0.26,,-0.05,0.14,0.04,0.76,0.45,4.69,0.86,1.38,2.91,0.24,0.17,2.73,0.05,0.12,,0.2,0.24,0.4,0.26,0.75,,0.22,-0.05,,0.75,0.43,0.1,0.12,,,0.3,0.29,0.28,-0.04,0.17,0.32,0.07,,-0.06,0.32,0.02,0.13,5.9,0.27,0.22,0.13,0.1,0.31,0.09,,0.11,2.14,,,0.03,0.98,0.41,,0.01,,,0.61,0.17,,1.21,0.23,,,0.34,0.14,0.02,2.08,,0.62,,,,0.21,,,0.71,,,,0.19,0.07,0.38,,0.12,0.11,,0.91,0.31,0.76,1.01,,,-0.07,,-0.03,0.37,-0.01,,,0.07,,0.32,0.29,,0.2,,,,,0.14,,,,,0.27,,,,0.37,0.17,,0.15,,0.51,,0.12,,,0.11,,0.26,,0.35,1.33,2.43,0.1,0.14,0.81,0.41,0.11,,0.14,0.2,,0.44,0.27,1.28,,0.12,,0.25,0.47,0.14,0.26,0.83,0.17,,,,,0.16,0.06,0.78,0.07,,,0.44,0.25,,,-0.03,0.48,1.68,0.29,0.42,0.47,,,0.27,0.26,,0.72,,,,2.68,,,,0.45,,,,0.96,0.21,,0.31,0.97,,-0.13,0.39,,0.12,,,0.07,0.11,,,0.16,0.64,0.24,,0.07,1_year
1/1/2005,10.42,0.05,-0.01,0.19,-0.15,0.12,,-0.51,-0.1,,0.07,-0.28,0.06,,0.12,0.31,0.06,-0.14,0.13,0.06,-0.04,0.17,0.13,,-0.15,0.12,0.07,0.19,0.12,0.13,0.33,0.02,,,0.08,1.25,0.04,0.04,0.01,-0.13,-0.12,0.14,0.04,-0.25,0.06,-0.08,0.03,,,0.18,,-0.14,-0.02,0.06,0.31,0.51,-0.54,0.56,-0.07,2.38,0.08,,0.63,0.06,-0.25,,0.22,0.03,0.09,0.01,0.84,,0.05,0.03,,0.29,0.39,0.04,0.09,,,-0.29,0.14,-0.07,0.07,0.15,-0.07,0.05,,0.22,0.07,-0.02,0.16,10.01,0.43,0.46,-0.1,0.13,0.1,,,0.11,0.36,,,0.01,0.67,0.16,,0.13,0.15,,0.33,0.17,,0.23,0.16,,,1.1,0.06,0.01,4.43,,0.32,,,,0.08,,,0.14,,,,0.05,0.21,0.1,,-0.2,0.09,,1.98,0.27,-0.12,-0.05,,,0.22,,0.13,0.24,0.19,,,0.19,,0.1,0.24,,0.24,,,,,0.08,,,,,0.13,,,,-0.27,0.11,,-0.02,,0.36,,0.05,,,0.23,,0.55,,0.53,0.71,-0.23,0.06,-0.05,0.4,0.09,0.1,,0.03,0.11,,0.12,0.34,-0.23,0.26,0.05,,0.18,0.29,-0.2,0.23,0.23,,,,,,-0.11,0.08,0.17,-0.03,,,0.06,0.38,,,0.78,0.1,0.75,0.21,0.15,0.42,,0.08,,-0.07,,0.11,,,,1.34,,,,0.29,,,,-0.21,0.13,,0.15,0.66,,0.23,0.01,,0.04,,,0.12,0.18,,,0.12,0.05,0.11,,-0.05,1_year
1/1/2006,4.3,-0.21,0.02,0.04,,0.07,0.04,0.05,0.13,,,0.3,0.08,,-0.01,0.33,-0.03,-0.15,0.06,0.05,-0.35,0.15,-0.01,0.72,-0.11,0.03,-0.06,-0.06,-0.11,0.09,0.27,-0.01,,0.88,-0.06,0.17,0.02,-0.04,-0.07,0.02,0.08,-0.04,0.01,-0.07,0.07,-0.01,0.04,0.08,,0.02,,,,-0.05,0.37,0.21,1.25,-0.15,0.98,0.01,0.01,-0.14,1.05,0.07,-0.15,,-0.01,0.03,0.32,-0.01,-0.08,,0.06,,-0.09,0.3,-0.36,0.05,-0.02,,,0.3,0.09,0.13,-0.03,0.09,0.22,-0.06,,-0.32,-0.01,-0.1,0.03,-2.66,0.04,0.02,0.3,0.07,0.17,-0.08,,0.01,0.38,,,-0.01,-0.01,-0.01,,-0.06,0.14,,0.15,-0.4,,0.31,-0.04,,,-0.12,-0.01,0.38,-1.45,,0.07,,,,0.15,,,0.05,0.56,,,-0.05,,-0.26,,-0.1,0.02,,-0.25,0.15,-0.81,0.27,,,-0.05,,0.01,0.21,0.15,,,-0.02,,0.17,0.1,,-0.22,,,,,-0.08,,,,,0.17,,-0.05,,0.29,0.09,,-0.03,,0.16,,0.04,,,0.07,,0.1,,-0.21,0.15,0.16,0.07,0.06,-0.13,0.07,-0.07,,0.04,0.06,,-0.09,0.1,-0.39,0.34,0.05,,0.06,0.23,-0.09,0.05,0.36,-0.16,,,,,-0.09,-0.01,0.28,0.08,,,-0.07,0.37,,,-0.03,-0.09,0.49,0.18,0.02,-0.05,,0.21,0.12,0.11,,0.11,,,,0.94,,,,-0.09,,,,0.4,-0.06,,0.02,0.15,,-0.24,0.12,,0.08,,,-0.02,0.07,,,-0.15,0.12,-0.02,,-0.17,1_year
1/1/2007,0.24,0.21,0.15,0.02,-0.01,-0.09,-0.04,-0.41,0.09,,0.07,0.08,0.06,,0.09,0.06,0.09,0.2,0.02,0.01,0.59,0.08,0.01,0.06,0.4,0.09,0.09,0.18,0.27,-0.02,0.06,0.01,,0.04,-0.02,0.45,0.09,0.1,0.04,-0.17,0.05,0.05,0.13,0.21,0.02,-0.07,0.12,-0.06,,0.13,,0.18,0.12,0.08,-0.14,0.49,-0.15,0.17,1.13,1.48,0.07,0.29,0.22,0.02,0.14,,-0.06,0.04,0.12,0.06,0.12,0.06,0.03,,0.76,0.11,0.62,0.05,0.14,,,0.31,0.09,-0.08,0.22,-0.05,0.09,-0.01,,0.3,0.13,-0.03,0.11,1.92,0.13,-0.02,0.27,0.12,-0.04,-0.06,,0.07,0.55,,,0.03,0.7,0.03,0.17,0.01,0.05,,0.1,0.41,,0.07,-0.05,0.15,,-0.13,-0.03,0.04,1.81,,0.27,,,,0.07,,,-0.08,0.33,,,-0.02,0.11,0.15,,0.12,0.07,,0.64,0.08,-0.07,0.02,,,0.24,,-0.01,-0.01,0.03,,,-0.06,,0.02,0.17,,0.02,,,,,0.1,,,,,0.02,,0.15,,,0.09,,,,-0.12,,-0.02,0.29,,0.04,,0.22,,0.49,-0.19,0.35,,0.01,0.29,0.18,0.04,,0.1,0.09,,-0.05,0.05,0.09,0.08,0.14,,0.09,0.24,-0.02,0.04,0.07,0.15,,,,,-0.01,0.04,0.09,0.09,,,0.25,-0.01,,,0.36,0.27,0.1,-0.06,0.37,0.19,,-0.05,-0.13,0.01,,0.17,,,,0.69,,,,0.1,,,,0.08,0.09,,0.09,0.59,,0.29,0.07,,0.09,,,-0.06,0.03,,,0.22,0.28,-0.1,,0.09,1_year
1/1/2008,1.67,0.16,-0.02,,-0.03,-0.18,-0.08,2.08,0.07,,-0.04,-0.17,,,-0.06,0.17,0.09,0.03,0.05,0.03,-0.34,0.06,0.09,0.32,-0.01,0.07,0.11,0.08,-0.03,0.02,0.06,,,0.26,-0.16,0.47,0.08,-0.02,0.02,0.2,0.01,0.01,-0.04,0.21,0.08,0.02,0.03,-0.16,0.37,0.13,,0.11,-0.04,0.09,-0.32,0.28,0.02,0.31,0.28,1.18,-0.04,0.18,0.32,0.08,-0.13,,0.01,0.06,0.04,-0.01,-0.34,0.05,-0.01,0.05,0.18,0.11,,-0.03,0.05,,,-0.13,0.06,0.07,0.22,0.01,0.17,-0.02,,0.17,-0.1,0.02,0.06,2.71,0.12,0.04,-0.05,0.06,0.21,-0.21,,-0.05,0.39,,,,0.03,0.27,0.38,0.02,0.01,,0.07,-0.12,,0.08,-0.03,0.12,,0.12,-0.07,0.01,1.64,,-0.07,,,,0.11,,,-0.13,0.07,,,0.02,0.04,0.04,,-0.17,-0.03,0.47,-0.15,0.11,-0.2,0.12,,,,,0.05,0.05,0.1,,,-0.11,,0.14,-0.03,,-0.09,,,,,0.02,,,,,0.14,,0.01,,-0.03,0.01,-0.51,0.02,,-0.1,,-0.04,0.07,,,,0.02,,0.02,-0.06,0.11,0.03,-0.06,0.12,-0.05,0.07,,-0.04,-0.05,,-0.19,0.1,0.96,0.02,0.01,,-0.03,0.08,-0.23,-0.11,0.07,-0.11,,0.41,,,-0.16,-0.18,0.13,,,,-0.07,0.07,,,0.15,0.05,0.21,-0.05,,0.17,,-0.29,0.06,0.09,,-0.08,0.31,,,0.86,-0.5,,-0.1,-0.1,,,0.04,0.18,-0.02,,-0.06,-0.02,,0.1,-0.04,,0.05,,,-0.1,-0.2,,,-0.18,-0.17,-0.12,,-0.13,1_year
1/1/2009,-0.52,-0.04,-0.03,-0.1,-0.26,-0.37,0.05,-0.48,-0.1,,-0.11,,-0.08,,-0.16,-0.06,-0.01,-0.06,-0.1,-0.05,-0.08,-0.1,-0.06,-0.18,-0.2,-0.04,-0.06,-0.14,-0.11,-0.08,-0.14,-0.03,,-0.25,-0.06,-0.22,-0.09,-0.09,-0.03,-0.24,-0.13,-0.04,-0.07,-0.14,-0.04,-0.09,-0.04,-0.02,-0.09,0.03,,-0.14,-0.12,-0.17,-0.44,-0.27,0.17,-0.16,-0.64,-0.37,-0.03,-0.13,-0.11,-0.08,-0.21,,-0.03,-0.05,-0.11,-0.06,-0.35,-0.07,-0.13,-0.11,-0.34,-0.18,-0.33,-0.05,-0.07,-0.04,,-0.28,-0.09,-0.19,-0.16,-0.13,-0.08,-0.06,,-0.16,0.01,0.1,-0.04,-1.42,-0.12,-0.12,-0.54,-0.14,-0.09,0.11,,-0.09,-0.34,,,0.02,-0.34,-0.22,-0.07,-0.03,-0.1,,-0.14,-0.28,,-0.14,-0.13,-0.11,,-0.53,-0.04,-0.11,-1.32,,-0.08,,,,-0.14,,,-0.16,-0.04,,,-0.13,-0.09,-0.12,,-0.48,-0.03,-1.28,0.41,-0.1,-0.69,-0.09,,,0.07,,-0.01,-0.1,-0.05,,,-0.04,-0.19,-0.1,-0.2,,-0.23,,,,,-0.1,,,,,-0.08,-0.21,-0.08,,-0.28,-0.11,-0.53,-0.06,,-0.21,-0.12,-0.12,-0.15,,-0.01,,-0.04,,-0.08,0.2,-0.35,-0.02,-0.15,-0.19,-0.04,-0.05,,-0.05,0.02,,0.17,-0.09,-0.15,-0.11,-0.04,,-0.06,-0.2,-0.48,-0.17,-0.11,-0.18,,-0.1,,-0.15,-0.26,-0.02,-0.19,-0.06,,,-0.1,-0.15,,,0.02,,-0.32,0.02,-0.19,-0.09,,-0.11,-0.2,-0.12,,-0.25,-0.07,,,-0.47,1.11,,-0.14,-0.17,,,-0.3,-0.14,-0.03,,-0.14,0.04,,-0.09,-0.02,,-0.02,,,0.09,0.12,,,-0.01,-0.33,-0.22,,-0.04,1_year
1/1/2010,1.31,0.02,0.1,0.13,0.26,2.32,-0.01,1.74,0.23,,0.22,0.18,0.05,,0.02,0.16,0.04,0.14,0.08,0.04,0.02,0.01,0.03,0.31,0.23,0.02,0.05,0.12,0.15,0.05,0.18,,,0.5,0.16,0.4,0.05,0.05,0.08,0.28,0.09,0.05,0.1,0.18,0.05,-0.03,-0.02,0.06,0.25,0.01,,0.1,0.18,0.23,-0.37,0.1,0.32,0.22,1.37,0.38,0.06,0.21,0.23,0.05,0.09,0.06,0.09,0.07,0.23,0.07,1,0.04,0.13,0.06,0.05,0.31,0.83,0.05,0.07,-0.13,,0.7,0.07,0.25,0.22,0.03,0.11,0.02,0.3,0.03,-0.03,-0.01,-0.05,4.07,0.03,0.05,0.05,0.06,0.02,-0.06,,-0.02,0.65,,,0.01,0.34,0.26,0.16,0.03,0.05,,0.25,0.42,,0.3,0.08,0.26,,0.13,0.05,0.24,1.55,,0.07,,,,0.08,,,0.31,0.18,,,0.02,0.08,0.18,,0.98,0.02,2.46,0.62,-0.04,2.75,0.28,,,0.15,,0.03,0.12,0.01,,,0.03,-0.01,0.13,-0.04,,0.39,,0.23,,,0.1,,,,,0.08,0.64,0.15,,0.44,0.01,-0.69,0.1,,0.82,0.17,0.14,0.06,,0.03,,0.01,,0.14,0.06,1.01,0.02,0.13,0.11,0.11,0.04,,0.02,0.01,,0.37,0.09,0.09,0.13,0.02,,0.09,0.25,0.46,,0.16,0.2,,0.23,,0.14,0.8,-0.01,0.2,0.05,,,-0.05,-0.06,,,0.07,0.05,0.29,0.09,0.25,0.06,,0.05,-0.07,0.19,,0.16,0.37,,,0.01,-0.26,,0.08,0.21,,,0.11,0.03,0.02,,0.26,0.08,,0.07,0.02,,0.02,,,,-0.31,,,-0.11,5.94,0.47,,0.07,1_year
1/1/2011,0.51,-0.09,0.07,-0.04,0.03,-0.11,-0.01,0.33,0.04,0.37,0.02,0.03,0.05,,-0.04,0.06,0.02,0.06,-0.07,0.09,0.58,0.16,0.06,0.2,-0.1,0.07,0.09,0.11,0.06,-0.01,-0.01,0.02,,-0.03,0.14,0.16,0.12,-0.02,0.02,0.05,0.17,,0.01,0.14,0.04,0.03,-0.01,0.05,-0.04,0.07,,0.02,-0.02,-0.03,0.43,0.05,0.39,0.21,-0.26,1.03,0.05,0.14,-0.06,0.05,,0.09,0.03,0.04,,0.03,0.28,0.05,-0.07,0.06,0.21,0.1,0.22,-0.01,0.04,0.15,,0.24,-0.05,0.11,,0.08,0.16,0.1,-0.09,0.23,0.06,0.02,0.04,1.63,-0.01,0.11,-0.07,0.06,0.1,0.23,,0.04,0.13,,,0.03,-0.31,0.29,0.09,0.03,0.13,,0.09,0.02,,0.05,0.14,0.07,,0.35,0.02,0.16,0.12,,-0.11,,,0.26,0.09,,,0.09,0.02,,,-0.04,0.05,0.2,,0.41,0.06,0.99,0.71,-0.11,0.5,0.09,2.11,,0.03,,0.05,0.09,0.05,,,0.13,0.11,0.11,,,0.15,,0.09,,,0.01,,,,,0.05,0.23,0.5,,0.23,0.09,0.33,0.01,,-0.05,0.07,0.05,-0.02,,0.06,,-0.01,,0.3,0.42,0.09,-0.01,0.04,0.24,0.06,0.09,,0.04,0.05,,0.33,0.05,0.25,0.08,0.1,,0.05,-0.04,0.14,0.26,0.03,0.07,,0.16,,0.17,0.19,0.03,0.12,0.05,,,0.13,0.3,0.08,,0.22,0.07,0.2,0.1,0.19,0.2,,0.57,0.2,0.03,,0.22,0.12,,,0.11,0.05,,0.13,0.16,,,0.15,0.03,0.09,,0.31,0.36,,0.24,0.03,,0.02,,,-0.02,0.17,,,0.2,0.31,0.11,,0.06,1_year
1/1/2012,0.19,0.15,0.04,-0.03,-0.24,-0.23,0.05,-0.04,0.03,0.01,0.05,0.07,0.05,,-0.32,-0.07,,0.33,,,0.11,0.05,0.04,-0.06,-0.08,0.06,-0.01,,0.01,0.04,0.1,,,0.07,0.08,-0.13,0.02,-0.09,0.05,0.15,0.02,0.05,-0.07,0.08,0.04,0.13,0.07,0.02,0.21,0.08,,0.06,-0.18,-0.04,-0.95,0.37,-0.1,0.1,-0.18,0.04,,-0.09,-0.15,0.02,0.36,0.14,0.05,-0.02,,0.01,0.33,0.06,0.08,-0.12,0.12,0.03,0.42,-0.03,-0.05,-0.1,0.28,0.1,,-0.05,0.1,0.18,0.06,0.02,0.2,0.13,-0.06,0.05,0.08,0.4,-0.02,-0.05,-0.69,0.15,-0.11,0.16,,-0.05,-0.14,,,0.01,-0.13,0.2,0.01,0.06,-0.05,,-0.05,0.28,,0.01,-0.09,0.02,,0.63,,0.06,1.63,,-0.01,,,0.01,0.19,,,0.05,0.13,,,0.13,0.06,0.12,,0.22,0.04,0.31,-0.08,0.09,-0.33,-0.08,0.6,,0.2,-0.22,0.04,-0.04,-0.04,,,0.1,-0.2,0.05,-0.27,,0.17,,0.06,,-0.06,0.08,,,,,-0.06,0.06,-0.02,,0.11,-0.12,-1.15,-0.01,,-0.13,-0.06,0.12,0.09,,0.05,,-0.03,-0.08,0.06,0.2,-0.19,-0.03,0.01,-0.14,-0.06,-0.02,,-0.01,0.08,,0.26,-0.05,0.05,-0.12,-0.02,,0.06,0.08,-0.42,-0.02,-0.1,0.03,,0.07,,-0.05,-0.02,-0.01,0.16,0.03,,,0.02,-0.05,0.08,,0.23,0.13,0.37,0.03,0.28,0.1,,-0.16,0.26,-0.03,,-0.07,0.04,,-0.06,0.13,0.48,,0.01,-0.12,,,0.26,0.03,0.01,,-0.11,0.18,,0.04,-0.12,,,,,-0.09,-0.11,,,0.03,-0.46,-0.19,,-0.11,1_year
1/1/2013,0.23,0.13,0.08,0.09,0.08,-0.41,0.07,0.31,0.08,0.05,0.06,0.1,0.01,,0.68,0.05,,-0.02,0.01,,0.51,0.03,0.06,0.16,0.1,0.02,0.03,0.07,0.08,-0.01,0.01,0.02,,0.06,0.14,0.37,0.05,0.21,0.01,-0.09,0.05,0.03,0.12,0.06,0.01,0.11,0.03,0.16,0.06,-0.03,,0.07,0.1,0.03,1.19,0.23,0.04,0.04,-0.25,0.55,0.07,0.19,-0.11,0.02,0.22,0.04,0.06,0.03,0.09,0.12,0.08,,0.17,-0.09,0.25,0.12,0.18,0.07,0.07,0.03,0.14,0.58,0.03,0.04,0.15,0.02,0.07,0.01,0.16,0.09,0.13,0.05,0.02,1.26,-0.01,0.04,1.12,0.05,0.12,0.04,,0.18,0.39,0.38,,,0.25,0.08,-0.01,0.02,-0.05,,0.13,0.17,,0.23,0.07,,,0.03,0.09,0.05,1.05,,0.05,,,0.02,0.01,,,0.32,0.02,,,-0.1,0.05,0.02,,0.08,0.01,0.33,0.16,-0.26,0.2,-0.01,-0.07,,0.02,0.14,0.01,,-0.01,,,0.05,,0.08,0.28,,0.21,,0.08,,0.2,0.05,0.14,,,,0.09,0.1,0.04,,-0.07,0.03,2.32,0.03,,-0.24,-0.02,0.09,0.14,,-0.03,,0.05,0.17,0.14,0.13,-0.08,0.01,0.05,0.12,0.01,0.02,,0.01,0.02,,0.06,0.08,0.1,0.03,0.1,,0.05,0.22,0.34,0.13,0.06,0.11,,0.09,,0.08,0.19,0.12,0.11,0.07,,,0.15,0.28,0.09,,0.03,0.08,0.25,0.07,,0.07,,0.11,0.02,-0.01,,-0.02,-0.06,,0.36,0.08,0.24,,0.12,-0.03,,,0.14,0.14,-0.01,,0.33,0.21,,-0.02,0.04,,0.07,,,-0.11,0.19,,,0.06,-0.3,-0.07,,0.08,1_year
